id,currency,symbol,name,logo_url,status,price,price_date,price_timestamp,circulating_supply,max_supply,market_cap,num_exchanges,num_pairs,num_pairs_unmapped,first_candle,first_trade,first_order_book,rank,rank_delta,high,high_timestamp,1d.volume,1d.price_change,1d.price_change_pct,1d.volume_change,1d.volume_change_pct,1d.market_cap_change,1d.market_cap_change_pct,first_priced_at
TUSD,TUSD,TUSD,TrueUSD,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/tusd.svg,active,1.00063254,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,331515612,331800669.0,331725307,111,668,61,2018-03-06T00:00:00Z,2018-03-06T00:00:00Z,2018-08-29T00:00:00Z,58,3,1.09261881,2018-05-21T00:00:00Z,87726314.95,0.00720566,0.0073,-42309950.63,-0.3254,30601490.66,0.1016,
DCR,DCR,DCR,Decred,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/dcr.svg,active,26.32245929,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,12319792,21000000.0,324287222,42,102,0,2016-02-09T00:00:00Z,2016-05-16T00:00:00Z,2018-09-12T00:00:00Z,59,1,123.15454965,2018-01-13T00:00:00Z,4179793.23,1.74168146,0.0709,-1507931.51,-0.2651,21563769.08,0.0712,
DGB,DGB,DGB,DigiByte,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/dgb.svg,active,0.02344259,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,13803849398,21000000000.0,323597991,73,196,0,2014-08-20T00:00:00Z,2015-02-09T00:00:00Z,2018-09-12T00:00:00Z,60,-2,0.12795885,2018-01-07T00:00:00Z,6577478.45,0.00039957,0.0173,-4800291.52,-0.4219,5588154.17,0.0176,
SUSHI,SUSHI,SUSHI,Sushi,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/SUSHI.png,active,2.29779682,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,139076659,157570002.0,319569905,54,129,7,2020-08-27T00:00:00Z,2020-08-30T00:00:00Z,2020-08-28T00:00:00Z,61,3,8.71310318,2020-09-01T00:00:00Z,400387866.82,0.33420748,0.1702,53720655.17,0.155,47012366.95,0.1725,
ZRX,ZRX,ZRX,0x,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/zrx.svg,active,0.42697813,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,743937911,1000000000.0,317645217,155,399,1,2017-08-10T00:00:00Z,2017-08-10T00:00:00Z,2018-08-29T00:00:00Z,62,-3,2.36329026,2018-01-13T00:00:00Z,38192087.99,0.01962773,0.0482,-10381459.82,-0.2137,14601814.17,0.0482,
REN,REN,REN,REN,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ren.jpg,active,0.33682159,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,881153019,1000000000.0,296791362,68,154,0,2018-02-17T00:00:00Z,2018-02-17T00:00:00Z,2018-12-06T00:00:00Z,63,0,0.5695616,2020-09-01T00:00:00Z,29171663.45,0.01953509,0.0616,-8630981.57,-0.2283,17213403.13,0.0616,
QTUM,QTUM,QTUM,Qtum,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/qtum.svg,active,2.77053756,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,102959316,107822406.0,285252652,95,268,2,2017-05-31T00:00:00Z,2017-05-31T00:00:00Z,2018-08-29T00:00:00Z,64,-2,71.3895156,2018-01-06T00:00:00Z,279646073.68,0.01071151,0.0039,-35268521.9,-0.112,1110311.99,0.0039,
ALGO,ALGO,ALGO,Algorand,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ALGO.png,active,0.33880462,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,803088849,10000000000.0,272090209,55,133,0,2019-06-19T00:00:00Z,2019-06-21T00:00:00Z,2019-06-19T00:00:00Z,65,0,2.30192565,2019-06-19T00:00:00Z,137642857.17,0.02429101,0.0772,-9497723.94,-0.0645,19507840.96,0.0772,
ICX,ICX,ICX,ICON,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/icx.svg,active,0.43190902,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,575074050,800460000.0,248379668,42,107,1,2017-09-22T00:00:00Z,2017-09-22T00:00:00Z,2018-08-29T00:00:00Z,66,0,12.33135915,2018-01-09T00:00:00Z,17072489.08,0.00865279,0.0204,-10506305.34,-0.381,5032727.46,0.0207,
HBAR,HBAR,HBAR,Hedera Hashgraph,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/HBAR.jpg,active,0.03849748,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,6386998334,50000000000.0,245883326,18,38,0,2019-09-17T00:00:00Z,2019-09-17T00:00:00Z,2019-09-17T00:00:00Z,67,3,0.085,2019-09-18T00:00:00Z,10907740.32,0.00446748,0.1313,5044448.2,0.8603,28533755.46,0.1313,
LRC,LRC,LRC,Loopring,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/LRC.jpg,active,0.20168751,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,1188503721,1374513861.0,239706351,72,160,0,2017-07-09T00:00:00Z,2017-09-01T00:00:00Z,2018-08-29T00:00:00Z,68,0,2.18604269,2018-01-09T00:00:00Z,18613303.36,0.00892651,0.0463,-6379427.17,-0.2553,10609187.34,0.0463,
BITTORRENT,BITTORRENT,BTT,BitTorrent,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bittorrent.png,active,0.00035135,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,659071882049,990000000000.0,231563787,71,182,0,2019-01-30T00:00:00Z,2019-01-31T00:00:00Z,2019-01-31T00:00:00Z,69,-2,0.00177668,2019-05-28T00:00:00Z,101271335.2,-3.44e-06,-0.0097,-127190439.53,-0.5567,-2264988.91,-0.0097,
BLOCKSTACK,BLOCKSTACK,STX,Blockstack,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/BLOCKSTACK.png,active,0.24439475,2020-12-02T00:00:00Z,2020-12-02T20:59:00Z,917873536,1352464600.0,224323476,3,6,0,2019-06-05T00:00:00Z,2019-10-25T00:00:00Z,2019-06-05T00:00:00Z,70,-1,0.31291731,2020-08-14T00:00:00Z,1417934.76,0.00425463,0.0177,-235505.44,-0.1424,3905210.8,0.0177,
RUNE,RUNE,RUNE,Thorchain,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/RUNE.png,active,0.98223908,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,218316150,500000000.0,214438654,14,35,0,2019-07-20T00:00:00Z,2019-07-20T00:00:00Z,2019-07-26T00:00:00Z,71,0,1.08979458,2020-08-30T00:00:00Z,16755735.58,0.06086058,0.0661,4833440.41,0.4054,13286847.49,0.0661,
BAL,BAL,BAL,Balancer,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/BAL.png,active,14.5716525,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,14240108,38770000.0,207501907,61,126,2,2020-06-23T00:00:00Z,2020-06-24T00:00:00Z,2020-06-24T00:00:00Z,72,2,34.84704786,2020-09-01T00:00:00Z,31877590.74,0.78817041,0.0572,-4661989.01,-0.1276,14319503.22,0.0741,
KNC,KNC,KNC,Kyber Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/knc.svg,active,1.01775296,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,200444089,210357587.0,204002565,103,228,1,2017-09-26T00:00:00Z,2017-09-26T00:00:00Z,2018-08-29T00:00:00Z,73,-1,5.41804811,2018-01-09T00:00:00Z,30962172.37,0.01432759,0.0143,-22180396.13,-0.4174,3072566.24,0.0153,
RSR,RSR,RSR,Reserve Rights Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/RSR.png,active,0.02106617,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,9347804000,100000000000.0,196922399,40,89,0,2019-05-22T00:00:00Z,2019-05-31T00:00:00Z,2019-05-22T00:00:00Z,74,3,0.02856204,2020-08-31T00:00:00Z,31097395.3,0.00090131,0.0447,-15158687.9,-0.3277,8425260.05,0.0447,
LSK,LSK,LSK,Lisk,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/lsk.svg,active,1.37910719,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,142568277,,196616936,38,92,0,2016-05-24T00:00:00Z,2016-05-24T00:00:00Z,2018-08-29T00:00:00Z,75,-2,34.16906422,2018-01-07T00:00:00Z,4458115.52,0.00300636,0.0022,-3483275.4,-0.4386,440401.28,0.0022,
LUNA,LUNA,LUNA,Luna,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/LUNA.jpg,active,0.40376887,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,473151390,1000000000.0,191043802,19,36,0,2019-06-05T00:00:00Z,2019-07-26T00:00:00Z,2019-07-04T00:00:00Z,76,2,1.84893716,2019-06-10T00:00:00Z,8717708.93,0.01723534,0.0446,-4731653.2,-0.3518,8126660.12,0.0444,
XWC,XWC,XWC,WhiteCoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/xwc.jpg,active,0.19997758,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,900635490,1000000000.0,180106908,10,27,0,2014-04-14T00:00:00Z,2017-11-22T00:00:00Z,2018-09-12T00:00:00Z,77,2,0.30856886,2020-10-27T00:00:00Z,257474.46,-0.00055077,-0.0027,109793.01,0.7434,-468138.05,-0.0026,
VITAE,VITAE,VITAE,Vitae,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/VITAE.png,active,8.30721453,2020-12-02T00:00:00Z,2020-12-02T20:59:00Z,21651294,100000000.0,179861942,10,29,0,2019-06-10T00:00:00Z,2020-03-16T00:00:00Z,2020-01-07T00:00:00Z,78,-3,11.78742558,2020-11-13T00:00:00Z,1096475.83,-0.58099561,-0.0654,141590.05,0.1483,-12489291.85,-0.0649,
NEXO,NEXO,NEXO,Nexo,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/nexo.png,active,0.31877029,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,560000010,1000000000.0,178511368,33,72,0,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z,2019-03-07T00:00:00Z,79,-3,0.41024424,2018-05-09T00:00:00Z,9062909.6,-0.0236831,-0.0692,-3861612.79,-0.2988,-13262534.76,-0.0692,
SOLO,SOLO,SOLO,Sologenic,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/SOLO.jpg,active,0.60487224,2020-12-02T00:00:00Z,2020-12-02T20:48:00Z,286997751,399996865.0,173596971,11,21,0,2019-06-19T00:00:00Z,2020-03-03T00:00:00Z,2020-01-07T00:00:00Z,80,1,0.91675754,2020-09-21T00:00:00Z,9766.79,0.02104094,0.036,-245902.89,-0.9618,6038702.15,0.036,
OCEAN,OCEAN,OCEAN,Ocean Protocol,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ocean.jpg,active,0.47456693,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,347265615,613099141.0,164800775,29,61,0,2019-05-03T00:00:00Z,2019-05-04T00:00:00Z,2019-05-04T00:00:00Z,81,2,0.64147231,2020-08-17T00:00:00Z,23581250.35,0.01227496,0.0266,-14121722.02,-0.3746,4262672.82,0.0266,
NMR,NMR,NMR,Numeraire,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/nmr.svg,active,31.64408101,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,5204730,10974705.0,164698905,33,78,0,2017-06-22T00:00:00Z,2017-11-19T00:00:00Z,2018-09-12T00:00:00Z,82,-2,55.23912991,2020-08-31T00:00:00Z,8378820.49,-0.67168474,-0.0208,-2812450.55,-0.2513,-3496544.6,-0.0208,
BTG,BTG,BTG,Bitcoin Gold,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/btg.svg,active,9.16227819,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,17513924,21000000.0,160467444,61,151,2,2017-10-24T00:00:00Z,2017-10-24T00:00:00Z,2018-08-29T00:00:00Z,83,-1,400.29871074,2017-11-11T00:00:00Z,14116356.62,-0.01466159,-0.0016,-6388882.45,-0.3116,-256781.97,-0.0016,
EGLD,EGLD,EGLD,Elrond,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/EGLD.jpeg,active,11.09434125,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,14462010,20000000.0,160446474,15,27,0,2020-09-02T00:00:00Z,2020-09-03T00:00:00Z,2020-09-03T00:00:00Z,84,8,17.66571302,2020-09-04T00:00:00Z,28704067.29,1.71515631,0.1829,10917735.2,0.6138,24804607.75,0.1829,
SC,SC,SC,Siacoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/sc.svg,active,0.00344981,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,45114112992,,155635329,27,67,0,2015-08-25T00:00:00Z,2015-08-25T00:00:00Z,2018-08-29T00:00:00Z,85,2,0.0880085,2018-01-06T00:00:00Z,4747080.67,0.00011475,0.0344,-777620.45,-0.1408,5192261.17,0.0345,
SNT,SNT,SNT,Status,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/snt.svg,active,0.04008433,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,3880483788,6804870174.0,155546583,88,189,0,2017-06-08T00:00:00Z,2017-06-08T00:00:00Z,2018-08-29T00:00:00Z,86,-2,0.66112569,2018-01-03T00:00:00Z,12777652.73,-0.00087109,-0.0213,-7465611.86,-0.3688,-3380234.37,-0.0213,
NXM,NXM,NXM,NXM,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/NXM.jpeg,active,22.83055906,2020-12-02T00:00:00Z,2020-12-02T20:59:00Z,6720134,6720134.0,153424419,4,6,0,2020-07-10T00:00:00Z,2020-07-26T00:00:00Z,2020-07-10T00:00:00Z,87,-1,68.69490188,2020-08-20T00:00:00Z,61242.76,0.24415132,0.0108,-42.32,-0.0007,1666293.5,0.011,
NANO,NANO,NANO,Nano,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/nano.svg,active,1.15031287,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,133248290,133248290.0,153277223,26,66,0,2018-01-05T00:00:00Z,2018-02-02T00:00:00Z,2018-08-29T00:00:00Z,88,-3,32.13029712,2018-01-09T00:00:00Z,6772300.18,-0.00985479,-0.0085,-4624607.12,-0.4058,-1313133.35,-0.0085,
QNT,QNT,QNT,Quant,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/qnt.jpg,active,12.07274824,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,12357323,14612493.0,149186849,22,47,0,2018-06-25T00:00:00Z,2018-06-25T00:00:00Z,2019-01-29T00:00:00Z,89,-1,15.87280369,2020-11-14T00:00:00Z,5050666.17,0.145133,0.0122,-884444.82,-0.149,1793455.31,0.0122,
BAND,BAND,BAND,Band Protocol,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/BAND.png,active,6.42771682,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,22568073,100000000.0,145061182,55,114,0,2019-09-18T00:00:00Z,2019-09-18T00:00:00Z,2019-09-18T00:00:00Z,90,1,15.38201243,2020-09-01T00:00:00Z,59951762.99,0.35823009,0.059,-9960408.57,-0.1425,8084562.91,0.059,
ZEN,ZEN,ZEN,Horizen,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/zen.png,active,13.68956245,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,10501325,21000000.0,143758544,32,83,0,2017-06-05T00:00:00Z,2017-11-22T00:00:00Z,2018-08-29T00:00:00Z,91,-2,64.62066998,2018-01-10T00:00:00Z,13270945.58,-0.25289508,-0.0181,-9975918.65,-0.4291,-2579224.15,-0.0176,
ENJ,ENJ,ENJ,Enjin Coin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/enj.svg,active,0.15360396,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,923130411,1000000000.0,141796491,75,173,0,2017-11-01T00:00:00Z,2017-11-01T00:00:00Z,2018-08-29T00:00:00Z,92,-2,0.45220399,2018-01-06T00:00:00Z,10801624.42,0.00494211,0.0332,-2296676.15,-0.1753,4562216.41,0.0332,
MANA,MANA,MANA,Decentraland,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/mana.svg,active,0.09165785,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,1327372146,2194987138.0,121664083,81,186,0,2017-07-17T00:00:00Z,2017-07-17T00:00:00Z,2018-08-29T00:00:00Z,93,0,0.25162093,2018-01-09T00:00:00Z,30859148.91,0.00398033,0.0454,-14481319.77,-0.3194,5283378.65,0.0454,
XVG,XVG,XVG,Verge,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/xvg.svg,active,0.00741533,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,16397551543,16555000000.0,121593239,40,114,0,2016-02-17T00:00:00Z,2017-09-29T00:00:00Z,2018-08-29T00:00:00Z,94,1,0.21933187,2017-12-31T00:00:00Z,4457093.33,0.00046169,0.0664,-1633567.69,-0.2682,7573931.18,0.0664,
ANT,ANT,ANT,Aragon Network Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/ANT.png,active,3.34680035,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,34642691,39609524.0,115942169,52,111,0,2017-05-17T00:00:00Z,2017-08-28T00:00:00Z,2018-09-07T00:00:00Z,95,-1,9.54743811,2020-08-26T00:00:00Z,25777175.94,0.02634705,0.0079,-8336982.53,-0.2444,912732.81,0.0079,
BTM,BTM,BTM,Bytom,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/btm.jpg,active,0.06785108,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,1638487163,2100000000.0,111173121,51,108,0,2017-09-20T00:00:00Z,2017-10-01T00:00:00Z,2019-01-23T00:00:00Z,96,0,1.1698658,2018-04-23T00:00:00Z,14121472.9,0.00081066,0.0121,-6767983.93,-0.324,1343469.81,0.0122,
HOT,HOT,HOT,Holo,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/hot.png,active,0.00061624,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,177619433541,177619433541.0,109456235,61,158,0,2018-04-29T00:00:00Z,2018-04-29T00:00:00Z,2018-08-29T00:00:00Z,97,1,0.00243528,2019-05-28T00:00:00Z,6588960.66,1.013e-05,0.0167,-2848767.52,-0.3018,1800159.83,0.0167,
CRV,CRV,CRV,Curve DAO Token,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CRV2.jpg,active,0.77889448,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,138438449,1380342928.0,107828944,52,119,4,2020-08-13T00:00:00Z,2020-08-14T00:00:00Z,2020-08-14T00:00:00Z,98,8,6.56637902,2020-08-15T00:00:00Z,100912244.24,0.09471629,0.1384,-444483.46,-0.0044,13706907.95,0.1456,
RVN,RVN,RVN,RavenCoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/rvn.png,active,0.01417291,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,7603785000,21000000000.0,107767774,58,152,0,2018-05-16T00:00:00Z,2018-05-16T00:00:00Z,2018-09-12T00:00:00Z,99,-2,0.07308842,2019-06-02T00:00:00Z,5086329.54,-0.00011994,-0.0084,-3589644.72,-0.4137,-812171.66,-0.0075,
IOST,IOST,IOST,IOStoken,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/iost.svg,active,0.0063707,2020-12-02T00:00:00Z,2020-12-02T21:00:00Z,16821115843,21000000000.0,107162328,58,137,0,2018-01-24T00:00:00Z,2018-01-24T00:00:00Z,2018-08-29T00:00:00Z,100,1,0.10098298,2018-01-25T00:00:00Z,33397211.11,0.00021103,0.0343,-6447051.2,-0.1618,3561165.35,0.0344,
KRT,KRT,KRT,TerraKRW,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/KRT.jpg,active,0.00089569,2020-12-02T00:00:00Z,2020-12-02T21:07:00Z,115790687575,,103712477,3,3,0,2019-06-11T00:00:00Z,,2019-07-04T00:00:00Z,101,-2,0.00090043,2020-11-30T00:00:00Z,49094.24,3.79e-06,0.0042,-102797.07,-0.6768,-2349074.84,-0.0221,
BCD,BCD,BCD,Bitcoin Diamond,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bcd.svg,active,0.54910178,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,188156898,210000000.0,103317287,41,82,0,2017-11-24T00:00:00Z,2017-11-24T00:00:00Z,2018-08-29T00:00:00Z,102,0,103.12161374,2017-11-25T00:00:00Z,1747663.04,0.00494509,0.0091,-1006482.15,-0.3654,930452.03,0.0091,
XDCE,XDCE,XDC,XinFin Digital Contract,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/XDCE.jpg,active,0.00836225,2020-12-02T00:00:00Z,2020-12-02T21:07:00Z,12227607787,37627607787.0,102250322,22,46,0,2018-04-05T00:00:00Z,2018-04-05T00:00:00Z,2019-06-04T00:00:00Z,103,-3,0.01162118,2018-04-26T00:00:00Z,871043.55,-0.00011386,-0.0134,204744.47,0.3073,-1390268.53,-0.0134,
CHSB,CHSB,CHSB,SwissBorg,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/CHSB.png,active,0.11019845,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,927672280,1000000000.0,102228045,10,20,0,2018-01-31T00:00:00Z,2018-01-31T00:00:00Z,2019-07-26T00:00:00Z,104,-1,0.16726141,2020-06-17T00:00:00Z,515692.6,0.00363619,0.0341,-441450.29,-0.4612,3375309.51,0.0341,
MONA,MONA,MONA,MonaCoin,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/mona.svg,active,1.39807617,2020-12-02T00:00:00Z,2020-12-02T21:07:00Z,72755000,105120000.0,101717032,21,58,0,2014-04-19T00:00:00Z,2017-11-22T00:00:00Z,2018-09-12T00:00:00Z,105,-1,15.06833335,2017-12-08T00:00:00Z,2985570.25,0.05650166,0.0421,-4367881.78,-0.594,4110778.2,0.0421,
SOL,SOL,SOL,Solana,https://nomics-api.s3.us-east-2.amazonaws.com/static/images/currencies/SOL2.jpg,active,2.11835213,2020-12-02T00:00:00Z,2020-12-02T21:07:00Z,46264316,488630611.0,98004112,14,33,0,2020-04-07T00:00:00Z,2020-04-10T00:00:00Z,2020-04-07T00:00:00Z,106,1,4.76079398,2020-08-31T00:00:00Z,18062799.67,0.11794395,0.059,2612203.57,0.1691,5456994.24,0.059,
AR,AR,AR,Arweave,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/AR.jpeg,active,2.20949958,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,43825615,66000000.0,96832678,13,18,0,2020-02-13T00:00:00Z,2020-06-20T00:00:00Z,2020-02-13T00:00:00Z,107,-2,6.90794797,2020-08-29T00:00:00Z,2478080.81,0.05779911,0.0269,-375470.61,-0.1316,2533081.39,0.0269,
LEND,LEND,LEND,Aave (Old),https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/lend.svg,active,0.86224892,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,108360225,1299999942.0,93433487,71,161,1,2017-12-08T00:00:00Z,2017-12-08T00:00:00Z,2018-08-29T00:00:00Z,108,8,0.86224892,2020-12-02T00:00:00Z,1306068.02,0.10967425,0.1457,100254.53,0.0831,10874882.82,0.1317,
AVAX,AVAX,AVAX,Avalanche,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/AVAX.png,active,3.80637388,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,24509772,360000000.0,93293354,20,41,0,2020-07-08T00:00:00Z,2020-07-22T00:00:00Z,2020-07-08T00:00:00Z,109,1,4.72560312,2020-09-25T00:00:00Z,20507716.68,0.20556071,0.0571,-3615953.35,-0.1499,5038246.06,0.0571,
MATIC,MATIC,MATIC,Matic Network,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/matic.png,active,0.01952549,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,4757759104,10000000000.0,92897563,57,135,0,2019-04-26T00:00:00Z,2019-04-26T00:00:00Z,2019-04-26T00:00:00Z,110,-2,0.04147589,2019-12-08T00:00:00Z,7842876.24,0.00058055,0.0306,-4267850.19,-0.3524,2762139.49,0.0306,
HELIUM,HELIUM,HNT,Helium,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/HELIUM.jpeg,active,1.43441292,2020-12-02T00:00:00Z,2020-12-02T21:06:00Z,62720643,,89967300,6,13,0,2020-04-17T00:00:00Z,2020-09-15T00:00:00Z,2020-04-17T00:00:00Z,111,0,1.87484641,2020-09-25T00:00:00Z,660070.24,0.04773688,0.0344,-559700.92,-0.4589,3211732.28,0.037,
XAUT,XAUT,XAUT,Tether Gold,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/XAUT.svg,active,1837.10626983,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,48451,,89009144,8,28,0,2020-01-24T00:00:00Z,2020-01-24T00:00:00Z,2020-01-24T00:00:00Z,112,-3,2013.69294787,2020-08-10T00:00:00Z,331438.94,9.80729301,0.0054,6156.56,0.0189,475170.53,0.0054,
REP,REP,REP,Augur,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/rep.svg,active,15.81836321,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,5513550,5513550.0,87215331,90,195,0,2016-10-04T00:00:00Z,2016-10-04T00:00:00Z,2018-08-29T00:00:00Z,113,1,109.89158044,2017-12-19T00:00:00Z,9399156.58,0.6794438,0.0449,980831.16,0.1165,3801780.88,0.0456,
BNT,BNT,BNT,Bancor,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/bnt.svg,active,1.00107352,2020-12-02T00:00:00Z,2020-12-02T21:09:00Z,85117176,88219898.0,85208552,68,321,180,2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,2018-08-29T00:00:00Z,114,1,24.60793569,2017-06-19T00:00:00Z,23566781.34,0.0247952,0.0254,231722.4,0.0099,2110497.62,0.0254,
ENG,ENG,ENG,Enigma,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/eng.svg,active,1.02751967,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,82717912,150000000.0,84994281,33,65,0,2017-08-04T00:00:00Z,2017-08-04T00:00:00Z,2018-08-29T00:00:00Z,115,3,7.84076684,2018-01-10T00:00:00Z,1580059.42,0.0477689,0.0488,-19063.08,-0.0119,3951344.03,0.0488,
YFII,YFII,YFII,YFII.money,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/YFII.jpg,active,2131.37789794,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,39725,40000.0,84669837,43,86,0,2020-07-29T00:00:00Z,2020-07-29T00:00:00Z,2020-07-29T00:00:00Z,116,5,8002.68385402,2020-09-01T00:00:00Z,179739978.17,220.5625204,0.1154,-5990376.55,-0.0323,8761934.1,0.1154,
REPV2,REPV2,REP,Augur V2,https://s3.us-east-2.amazonaws.com/nomics-api/static/images/currencies/rep.svg,active,15.31660619,2020-12-02T00:00:00Z,2020-12-02T21:08:00Z,5513550,5513550.0,84448869,7,17,0,2016-10-07T00:00:00Z,2020-08-04T00:00:00Z,2020-07-30T00:00:00Z,117,0,118.02979587,2017-12-19T00:00:00Z,552317.52,0.36270386,0.0243,291182.62,1.1151,2054739.58,0.0249,
